customer_tweet_id,customer_text,reply_tweet_id,reply_text
479846,"@SpotifyCares Looks like just 'High' and 'All of Your Love' but the rest of the music under that particular artist is a little skeptical too. Half of it seems to be rap and the other half is instrumental, not sure if that's right either. Thanks for replying!",479844,"@229034 Thanks for the info. To make sure we're looking at the correct tracks, can you send us the links to them? Just tap the three dots &gt; Share &gt; Copy Link. We'll be right here waiting /AY"
744390,@SpotifyCares https://t.co/gHw1DOImzm and my account is a UK one.  Was searching for his song 'Pray' which is track #9 and it's curious I can't see it!,744389,@297986 Got it. It appears that the other two tracks aren't available due to licensing. More info at https://t.co/MEjmIRL2eB /AY
1827051,@SpotifyCares Yes that's not cool. Can't agree more. Nope. Everything is fine on my side. Downloading everything again so... Grrrr,1827053,"@548374 OK. Just in case, that link can explain what could've happened and which steps to take next to prevent this from happening in the future /GK"
1725469,"Hey, @115888 can you please add back, You Belong To Me by The Duprees, please &amp; thank you.",1725468,@521853 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt
1764683,"@SpotifyCares When I open my phone Spotify, it automatically finds this. Why isn't there a way to disable this? It's ridiculous!",1764681,@530826 Can you let us know your devices' OS and the versions of Spotify you're using? We'll see what else we can suggest /AG
2290446,@SpotifyCares @665333 Hey how can I download a single song? I can only download the whole playlist,2290448,@665334 2: your support for the idea here: https://t.co/3XxMV53Sht /PL
153779,@SpotifyCares I got an email saying my email address has been changed and it wasn’t me. Halp please!,153778,@151206 Hey Courtney! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt
1798638,"@SpotifyCares I canceled, but was still charged.",1798637,"@540439 Hey Dakota, that's not cool! Could you DM us your Spotify account's email address or username? We'll take a look under the hood /BH https://t.co/ldFdZRiNAt"
2317189,@SpotifyCares Have y'all had any reports of album artwork not begin displayed? Like this: https://t.co/6E2nBoZMji,2317188,@291009 Hey Brian! Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /AN
1115802,@SpotifyCares still not working,1115803,@383291 Hmm. Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt
2213692,@SpotifyCares Did not work,2213693,@646926 Can you DM us your account's email address or username? We'll take a look under the hood /PB https://t.co/ldFdZRiNAt
2210933,Why isn’t this available on @115888  https://t.co/ydEiX06mxG,2210932,@646221 Hey there! Is this the track you're looking for: https://t.co/dba3XqZZ7r? /FR
959420,"@115888 @116130 Why is it im only allowed to use my Spotify abroad for only 14 days? I pay for it, thats a fucking joke https://t.co/kKwVhASpQH",959418,@347632 Hey! Can you DM us a screenshot of the latest Spotify receipt you got? We'll take a look backstage /JL https://t.co/ldFdZR1cbT
1920675,@SpotifyCares Yes. Viewing and listening to it,1920677,"@571782 Thanks for that info. Does logging out, restarting your device, and logging back into Spotify help? Keep us in the loop /JI https://t.co/ldFdZRiNAt"
911636,"@SpotifyCares Nine of that applies to me, at least not that i know of. My sd card works with everything else.",911634,"@336518 Thanks for the info. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /NY"
1162260,@SpotifyCares Is this just a bot that replies automatically? lame,1162262,"@393456 Nope! We're real people over here. Just give us a shout if you ever need anything, we'll come running 🏃 /TB"
1410934,@115888 Oooooooh no wait!! I managed to select and drag the songs to a playlist 😻,1410933,"@217077 Hey! You can drag and drop multiple tracks to a playlist. As for the tags, it isn't possible to disable, but we'll pass your feedback on /JL"
66022,@SpotifyCares I hear you'll launch in Romania soon ? Did i hear right or no ?,66021,"@131103 Hey there! We don't have any updates on this yet. Don't worry, we'll let the right team know this is something you'd like to see. Let us know if you have other questions /GK"
2352396,"@115888 hello! I’m interested in contacting your sales team. Any way you can DM me and help me out, please? Thanks",2352395,@186550 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt
2783476,@SpotifyCares I am having an issue with my premium account and it does allow me to login.,2783475,@777236 Hi Adrian! Help's here. Can you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt
396201,"@SpotifyCares No I don’t use a private session, I think it’s not updating with a server or something, that’s why there’s artists I don’t listen to on it.",396202,@209815 Can you DM us your account's username and email address? We'll take a look backstage /KL https://t.co/ldFdZRiNAt
1740073,@SpotifyCares 😱 thx,1740072,"@525074 Don't worry, just keep listening to your favorite songs and it should reappear soon. Any questions, give us a shout /PB"
2224101,I need help with my account subscription. @SpotifyCares,2224100,@649394 Hey there! We've just sent a DM your way. Let's carry on chatting there /PB
916071,@SpotifyCares Ahh yes shuffle works but not individual tracks,916072,@337501 2: There's more info here: https://t.co/MInQRSMgzZ. Hope this helps /MU
1554531,"@SpotifyCares Not to be a dick, but I'm giving @SpotifyCares feedback here. Not going to post it twice: your current (new or otherwise) shuffle algorithm blows. I suggest a new name for the shuffle button, ""repeat.""",1554533,"@480817 We hear you. Rest assured, your feedback will be passed on to the right folks /NQ"
1378589,What's going on? @SpotifyCares billing me $9.99 and disconnected my Hulu account?,1378588,@440931 Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt
2239687,@115888 why oh why is reputation not streaming😫,2239686,"@653034 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /CO"
2913940,@115888 help me and my music https://t.co/MhmiX6gkN3,2913939,@805031 Hi! We've just replied to your DM. Let's carry on there /JE
1076443,"@115888 someone hijacked my account, replied to the account change.  Anything else I can do in the meantime?",1076442,@373999 Hey! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /NQ
2404057,@115888 How many retweets to get Spotify in India?,2404055,@691531 Hi there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM 🙂 /NY
709153,"@SpotifyCares iPhone 7, iOS 10.2, Spotify 8.4.4.884",709152,@289562 We'll also need your account's username or email address. Could you fire it over via DM? /JM https://t.co/ldFdZRiNAt
2769854,min @118266 kalo saya pake premium trs saya download offline nah setelah premium itu habis lagu offline nya kesimpen nggak ya min? atau bakal ilang ya?,2769853,"@774376 Hi Reyna! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M. Can you DM us your account's username or email address? We'll check things backstage /MU"
124146,@115888 wht can't I upgrade to premium? 🙁😠😡😬 https://t.co/6zrfX6FNiY,124145,@143766 Hey there! Can you send us a DM with your account's email address or username? We'll take a look backstage /AR https://t.co/ldFdZRiNAt
1477034,@SpotifyCares I have an idea: I think this only happens when I listen via an Amazon Echo. Can it be you don't allow repeat one there?,1477036,"@462954 Thanks for the heads-up. Just to clarify, are you trying to do the ""Repeat One"" command when using Amazon Echo? /MT"
2810354,"Ok @115888, you convinced me. I’ll pay for your service. So I’ll click this banner ad and it takes me to a landing page - Great! Wait. There is no way to pay on this page. It’s a dead end? #fail #spotifywonttakemymoney https://t.co/CvVg6U2xQA",2810352,"@783739 Hey Scott, help's here! You can sign up for the offer at https://t.co/08kG2Gkc0v. Hope this helps /GS"
44332,@115888 Why charged 129? I thought 9pesos only?,611444,@265384 Hey Van! Can you DM us your account's email address? We'll have a look /KT https://t.co/ldFdZRiNAt
573760,@SpotifyCares How long does it take to get these things updated?,573759,"@254907 We don't have any info on this right now, but we've given the Content team a nudge about this. Give us a shout if you need help with anything else /KB"
1647000,@115888 how did y'all not think to put bad moon rising on the will byers playlist,1646999,"@503212 2: playlists, but we’ll pass on your suggestion. Give us a shout for anything else /JS"
2746299,@SpotifyCares Okay why though,2746297,"@769056 This is to ensure your Spotify app and devices are running in tip-top condition and any more than the limit might affect that. Not to worry, we'll make sure your feedback's passed on to the right team /MT"
1681671,"@SpotifyCares Hi! I just received a chargeback for a gift card I used recently, is there any way to learn why this happened?",1681670,@511272 Hi there! Could you DM us your account's email address and username? We'll take a look backstage /NJ https://t.co/ldFdZRiNAt
